"artist_uri","artist_name","artist_id","artist_url"
"spotify:artist:0du5cEVh5yTK9QJze8zA0C","Bruno Mars","0du5cEVh5yTK9QJze8zA0C","https://api.spotify.com/v1/artists/0du5cEVh5yTK9QJze8zA0C"
"spotify:artist:5uVK02OMlf0TvVe7iNHaGN","BROWN & GRAY","5uVK02OMlf0TvVe7iNHaGN","https://api.spotify.com/v1/artists/5uVK02OMlf0TvVe7iNHaGN"
"spotify:artist:6eUKZXaKkcviH0Ku9w2n3V","Ed Sheeran","6eUKZXaKkcviH0Ku9w2n3V","https://api.spotify.com/v1/artists/6eUKZXaKkcviH0Ku9w2n3V"
"spotify:artist:1Fmb52lZ6Jv7FMWXXTPO3K","Joan Jett & The Blackhearts","1Fmb52lZ6Jv7FMWXXTPO3K","https://api.spotify.com/v1/artists/1Fmb52lZ6Jv7FMWXXTPO3K"
"spotify:artist:7b85ve82Sh36a3UAx74wut","Twisted Sister","7b85ve82Sh36a3UAx74wut","https://api.spotify.com/v1/artists/7b85ve82Sh36a3UAx74wut"
"spotify:artist:5rjz63sgMaAUAyBMyCUK5D","Avery Anna","5rjz63sgMaAUAyBMyCUK5D","https://api.spotify.com/v1/artists/5rjz63sgMaAUAyBMyCUK5D"
"spotify:artist:56oDRnqbIiwx4mymNEv7dS","Lizzo","56oDRnqbIiwx4mymNEv7dS","https://api.spotify.com/v1/artists/56oDRnqbIiwx4mymNEv7dS"
"spotify:artist:0PnrpdWmz1aJYJfNPUejmk","Rjae","0PnrpdWmz1aJYJfNPUejmk","https://api.spotify.com/v1/artists/0PnrpdWmz1aJYJfNPUejmk"
"spotify:artist:5SyGEPymt1G2uto47tVWvZ","MadeinTYO","5SyGEPymt1G2uto47tVWvZ","https://api.spotify.com/v1/artists/5SyGEPymt1G2uto47tVWvZ"
"spotify:artist:1Xyo4u8uXC1ZmMpatF05PJ","The Weeknd","1Xyo4u8uXC1ZmMpatF05PJ","https://api.spotify.com/v1/artists/1Xyo4u8uXC1ZmMpatF05PJ"
"spotify:artist:6eKWqnckwdIlSnjaYgIyxv","Eli Young Band","6eKWqnckwdIlSnjaYgIyxv","https://api.spotify.com/v1/artists/6eKWqnckwdIlSnjaYgIyxv"
"spotify:artist:7io3MyhMxDZoBYXp4rlRFA","Chase Bryant","7io3MyhMxDZoBYXp4rlRFA","https://api.spotify.com/v1/artists/7io3MyhMxDZoBYXp4rlRFA"
"spotify:artist:4SbuhLih8eWLmqFzzmM3AK","HIXTAPE","4SbuhLih8eWLmqFzzmM3AK","https://api.spotify.com/v1/artists/4SbuhLih8eWLmqFzzmM3AK"
"spotify:artist:6BRxQ8cD3eqnrVj6WKDok8","Ella Langley","6BRxQ8cD3eqnrVj6WKDok8","https://api.spotify.com/v1/artists/6BRxQ8cD3eqnrVj6WKDok8"
"spotify:artist:4X5CTYQmx1NNyz9S1IpNko","Carter Faith","4X5CTYQmx1NNyz9S1IpNko","https://api.spotify.com/v1/artists/4X5CTYQmx1NNyz9S1IpNko"
"spotify:artist:2HUwZ0kumzCSlhFcjFZfpp","Flipp Dinero","2HUwZ0kumzCSlhFcjFZfpp","https://api.spotify.com/v1/artists/2HUwZ0kumzCSlhFcjFZfpp"
"spotify:artist:4yJHrytMK7mqtKsXVGaBNg","Fana Hues","4yJHrytMK7mqtKsXVGaBNg","https://api.spotify.com/v1/artists/4yJHrytMK7mqtKsXVGaBNg"
"spotify:artist:0yMuWrw3m4KacxLCpFQW9w","No Savage","0yMuWrw3m4KacxLCpFQW9w","https://api.spotify.com/v1/artists/0yMuWrw3m4KacxLCpFQW9w"
"spotify:artist:08Ld63UgKrJ0nZnCkzHtzc","Project Pat","08Ld63UgKrJ0nZnCkzHtzc","https://api.spotify.com/v1/artists/08Ld63UgKrJ0nZnCkzHtzc"
"spotify:artist:7c0XG5cIJTrrAgEC3ULPiq","Ty Dolla $ign","7c0XG5cIJTrrAgEC3ULPiq","https://api.spotify.com/v1/artists/7c0XG5cIJTrrAgEC3ULPiq"
"spotify:artist:6QrQ7OrISRYIfS5mtacaw2","Jaymes Young","6QrQ7OrISRYIfS5mtacaw2","https://api.spotify.com/v1/artists/6QrQ7OrISRYIfS5mtacaw2"
"spotify:artist:1xgl9yxqIVq8PEEMai38uV","BabySantana","1xgl9yxqIVq8PEEMai38uV","https://api.spotify.com/v1/artists/1xgl9yxqIVq8PEEMai38uV"
"spotify:artist:5f7VJjfbwm532GiveGC0ZK","Lil Baby","5f7VJjfbwm532GiveGC0ZK","https://api.spotify.com/v1/artists/5f7VJjfbwm532GiveGC0ZK"
"spotify:artist:12lHTAdc9T204lw5qPtasv","Foreign Teck","12lHTAdc9T204lw5qPtasv","https://api.spotify.com/v1/artists/12lHTAdc9T204lw5qPtasv"
"spotify:artist:0QHgL1lAIqAw0HtD7YldmP","DJ Khaled","0QHgL1lAIqAw0HtD7YldmP","https://api.spotify.com/v1/artists/0QHgL1lAIqAw0HtD7YldmP"
"spotify:artist:7Mkl8rsG7ZMoh0SZPuVZUW","BBY KODIE","7Mkl8rsG7ZMoh0SZPuVZUW","https://api.spotify.com/v1/artists/7Mkl8rsG7ZMoh0SZPuVZUW"
"spotify:artist:1zNqQNIdeOUZHb8zbZRFMX","Swae Lee","1zNqQNIdeOUZHb8zbZRFMX","https://api.spotify.com/v1/artists/1zNqQNIdeOUZHb8zbZRFMX"
"spotify:artist:5q8HGNo0BjLWaTAhRtbwxa","Brantley Gilbert","5q8HGNo0BjLWaTAhRtbwxa","https://api.spotify.com/v1/artists/5q8HGNo0BjLWaTAhRtbwxa"
"spotify:artist:718COspgdWOnwOFpJHRZHS","Luke Combs","718COspgdWOnwOFpJHRZHS","https://api.spotify.com/v1/artists/718COspgdWOnwOFpJHRZHS"
"spotify:artist:756t7CBmWLNYsshVtS6P44","Tone Stith","756t7CBmWLNYsshVtS6P44","https://api.spotify.com/v1/artists/756t7CBmWLNYsshVtS6P44"
"spotify:artist:11gyaEELeFdWVRaxWJm8b0","Bobby Fishscale","11gyaEELeFdWVRaxWJm8b0","https://api.spotify.com/v1/artists/11gyaEELeFdWVRaxWJm8b0"
"spotify:artist:3IJ21966TwNZI24MwZHMu4","Baby Tate","3IJ21966TwNZI24MwZHMu4","https://api.spotify.com/v1/artists/3IJ21966TwNZI24MwZHMu4"
"spotify:artist:0oSGxfWSnnOXhD2fKuz2Gy","David Bowie","0oSGxfWSnnOXhD2fKuz2Gy","https://api.spotify.com/v1/artists/0oSGxfWSnnOXhD2fKuz2Gy"
"spotify:artist:57LYzLEk2LcFghVwuWbcuS","Summer Walker","57LYzLEk2LcFghVwuWbcuS","https://api.spotify.com/v1/artists/57LYzLEk2LcFghVwuWbcuS"
"spotify:artist:1XkoF8ryArs86LZvFOkbyr","Mary J. Blige","1XkoF8ryArs86LZvFOkbyr","https://api.spotify.com/v1/artists/1XkoF8ryArs86LZvFOkbyr"
"spotify:artist:6RuutbNl5ny8LAf1uSK3fS","CEO Trayle","6RuutbNl5ny8LAf1uSK3fS","https://api.spotify.com/v1/artists/6RuutbNl5ny8LAf1uSK3fS"
"spotify:artist:0E3pLs4jXz9tDQGY8m1A1d","JayDaYoungan","0E3pLs4jXz9tDQGY8m1A1d","https://api.spotify.com/v1/artists/0E3pLs4jXz9tDQGY8m1A1d"
"spotify:artist:246dkjvS1zLTtiykXe5h60","Post Malone","246dkjvS1zLTtiykXe5h60","https://api.spotify.com/v1/artists/246dkjvS1zLTtiykXe5h60"
"spotify:artist:2dZ1l4hWgtbMS0N5T9Oalb","Sean Stemaly","2dZ1l4hWgtbMS0N5T9Oalb","https://api.spotify.com/v1/artists/2dZ1l4hWgtbMS0N5T9Oalb"
"spotify:artist:3Sji1Ukk1fAIBejIpQVRmC","Lc Levi","3Sji1Ukk1fAIBejIpQVRmC","https://api.spotify.com/v1/artists/3Sji1Ukk1fAIBejIpQVRmC"
"spotify:artist:5jfImMkUYyViFJrhdfYt1c","Austin Burke","5jfImMkUYyViFJrhdfYt1c","https://api.spotify.com/v1/artists/5jfImMkUYyViFJrhdfYt1c"
"spotify:artist:20wkVLutqVOYrc0kxFs7rA","Daniel Caesar","20wkVLutqVOYrc0kxFs7rA","https://api.spotify.com/v1/artists/20wkVLutqVOYrc0kxFs7rA"
"spotify:artist:3CQIn7N5CuRDP8wEI7FiDA","Run–D.M.C.","3CQIn7N5CuRDP8wEI7FiDA","https://api.spotify.com/v1/artists/3CQIn7N5CuRDP8wEI7FiDA"
"spotify:artist:5H6xmHXjsq98NLbEjuE29f","NEIKED","5H6xmHXjsq98NLbEjuE29f","https://api.spotify.com/v1/artists/5H6xmHXjsq98NLbEjuE29f"
"spotify:artist:71szvmFWd7TUa7b6XmXj9k","Emmy Meli","71szvmFWd7TUa7b6XmXj9k","https://api.spotify.com/v1/artists/71szvmFWd7TUa7b6XmXj9k"
"spotify:artist:530Sdm7eqqzWBdDmILMgnu","Robert Palmer","530Sdm7eqqzWBdDmILMgnu","https://api.spotify.com/v1/artists/530Sdm7eqqzWBdDmILMgnu"
"spotify:artist:0lZoBs4Pzo7R89JM9lxwoT","Duran Duran","0lZoBs4Pzo7R89JM9lxwoT","https://api.spotify.com/v1/artists/0lZoBs4Pzo7R89JM9lxwoT"
"spotify:artist:45gHcnDnMC15sgx3VL7ROG","42 Dugg","45gHcnDnMC15sgx3VL7ROG","https://api.spotify.com/v1/artists/45gHcnDnMC15sgx3VL7ROG"
"spotify:artist:2SJhf6rTOU53g8yBdAjPby","SoFaygo","2SJhf6rTOU53g8yBdAjPby","https://api.spotify.com/v1/artists/2SJhf6rTOU53g8yBdAjPby"
"spotify:artist:49DW3KvkyjHO35mK1JnSyS","The Cult","49DW3KvkyjHO35mK1JnSyS","https://api.spotify.com/v1/artists/49DW3KvkyjHO35mK1JnSyS"
"spotify:artist:6AgTAQt8XS6jRWi4sX7w49","Polo G","6AgTAQt8XS6jRWi4sX7w49","https://api.spotify.com/v1/artists/6AgTAQt8XS6jRWi4sX7w49"
"spotify:artist:6CGyB4PAg5rEyzeGumZrjr","Luke Bar$","6CGyB4PAg5rEyzeGumZrjr","https://api.spotify.com/v1/artists/6CGyB4PAg5rEyzeGumZrjr"
"spotify:artist:4NsVVzuaZGk4aya8Pyacew","Adam Doleac","4NsVVzuaZGk4aya8Pyacew","https://api.spotify.com/v1/artists/4NsVVzuaZGk4aya8Pyacew"
"spotify:artist:6hN9F0iuULZYWXppob22Aj","Simple Minds","6hN9F0iuULZYWXppob22Aj","https://api.spotify.com/v1/artists/6hN9F0iuULZYWXppob22Aj"
"spotify:artist:4NYMUsIcUUsBHbV9DICa5x","Nate Smith","4NYMUsIcUUsBHbV9DICa5x","https://api.spotify.com/v1/artists/4NYMUsIcUUsBHbV9DICa5x"
"spotify:artist:0wHeZY93Ede0g1jXaWsiFS","LPB Poody","0wHeZY93Ede0g1jXaWsiFS","https://api.spotify.com/v1/artists/0wHeZY93Ede0g1jXaWsiFS"
"spotify:artist:3lPQ2Fk5JOwGWAF3ORFCqH","John Mellencamp","3lPQ2Fk5JOwGWAF3ORFCqH","https://api.spotify.com/v1/artists/3lPQ2Fk5JOwGWAF3ORFCqH"
"spotify:artist:55zZKMiLQNwu6unkKc8J4y","BiC Fizzle","55zZKMiLQNwu6unkKc8J4y","https://api.spotify.com/v1/artists/55zZKMiLQNwu6unkKc8J4y"
"spotify:artist:46HzS7yz0c9udVwtbHk1sx","Cochise","46HzS7yz0c9udVwtbHk1sx","https://api.spotify.com/v1/artists/46HzS7yz0c9udVwtbHk1sx"
"spotify:artist:3eqjTLE0HfPfh78zjh6TqT","Bruce Springsteen","3eqjTLE0HfPfh78zjh6TqT","https://api.spotify.com/v1/artists/3eqjTLE0HfPfh78zjh6TqT"
"spotify:artist:3TVXtAsR1Inumwj472S9r4","Drake","3TVXtAsR1Inumwj472S9r4","https://api.spotify.com/v1/artists/3TVXtAsR1Inumwj472S9r4"
"spotify:artist:7502fDxg339jvGV08Jd4R0","Jasiah","7502fDxg339jvGV08Jd4R0","https://api.spotify.com/v1/artists/7502fDxg339jvGV08Jd4R0"
"spotify:artist:4E82Kdena6yf0reUDRzbvW","Maggie Baugh","4E82Kdena6yf0reUDRzbvW","https://api.spotify.com/v1/artists/4E82Kdena6yf0reUDRzbvW"
"spotify:artist:6EPlBSH2RSiettczlz7ihV","Sleepy Hallow","6EPlBSH2RSiettczlz7ihV","https://api.spotify.com/v1/artists/6EPlBSH2RSiettczlz7ihV"
"spotify:artist:6icQOAFXDZKsumw3YXyusw","Lil Yachty","6icQOAFXDZKsumw3YXyusw","https://api.spotify.com/v1/artists/6icQOAFXDZKsumw3YXyusw"
"spotify:artist:3PGiywHOqNwJ1bv4S3fgZF","Big Yavo","3PGiywHOqNwJ1bv4S3fgZF","https://api.spotify.com/v1/artists/3PGiywHOqNwJ1bv4S3fgZF"
"spotify:artist:7jVv8c5Fj3E9VhNjxT4snq","Lil Nas X","7jVv8c5Fj3E9VhNjxT4snq","https://api.spotify.com/v1/artists/7jVv8c5Fj3E9VhNjxT4snq"
"spotify:artist:21UPYSRWFKwtqvSAnFnSvS","Amaarae","21UPYSRWFKwtqvSAnFnSvS","https://api.spotify.com/v1/artists/21UPYSRWFKwtqvSAnFnSvS"
"spotify:artist:6TLwD7HPWuiOzvXEa3oCNe","Oliver Tree","6TLwD7HPWuiOzvXEa3oCNe","https://api.spotify.com/v1/artists/6TLwD7HPWuiOzvXEa3oCNe"
"spotify:artist:3PO1jRVb0lsv2140VTXOQo","David J","3PO1jRVb0lsv2140VTXOQo","https://api.spotify.com/v1/artists/3PO1jRVb0lsv2140VTXOQo"
"spotify:artist:6zLBxLdl60ekBLpawtT63I","Cody Johnson","6zLBxLdl60ekBLpawtT63I","https://api.spotify.com/v1/artists/6zLBxLdl60ekBLpawtT63I"
"spotify:artist:4eYE8Z6cfEHEdG22lTyucP","Morgan Wade","4eYE8Z6cfEHEdG22lTyucP","https://api.spotify.com/v1/artists/4eYE8Z6cfEHEdG22lTyucP"
"spotify:artist:5hhgghBFkLDdMn93GW4x3I","OG Parker","5hhgghBFkLDdMn93GW4x3I","https://api.spotify.com/v1/artists/5hhgghBFkLDdMn93GW4x3I"
"spotify:artist:0qSX3s5pJnAlSsgsCne8Cz","Brett Eldredge","0qSX3s5pJnAlSsgsCne8Cz","https://api.spotify.com/v1/artists/0qSX3s5pJnAlSsgsCne8Cz"
"spotify:artist:55Aa2cqylxrFIXC767Z865","Lil Wayne","55Aa2cqylxrFIXC767Z865","https://api.spotify.com/v1/artists/55Aa2cqylxrFIXC767Z865"
"spotify:artist:1FQXio7XougvCvKLIu0CCk","Tucker Beathard","1FQXio7XougvCvKLIu0CCk","https://api.spotify.com/v1/artists/1FQXio7XougvCvKLIu0CCk"
"spotify:artist:4P70LmF7PJwBGS9BV5dk2c","CHASE WRIGHT","4P70LmF7PJwBGS9BV5dk2c","https://api.spotify.com/v1/artists/4P70LmF7PJwBGS9BV5dk2c"
"spotify:artist:5QdEbQJ3ylBnc3gsIASAT5","G Herbo","5QdEbQJ3ylBnc3gsIASAT5","https://api.spotify.com/v1/artists/5QdEbQJ3ylBnc3gsIASAT5"
"spotify:artist:1p6CdzJRoicjRcSdWoB9Qc","Mitchell Tenpenny","1p6CdzJRoicjRcSdWoB9Qc","https://api.spotify.com/v1/artists/1p6CdzJRoicjRcSdWoB9Qc"
"spotify:artist:3oSJ7TBVCWMDMiYjXNiCKE","Kane Brown","3oSJ7TBVCWMDMiYjXNiCKE","https://api.spotify.com/v1/artists/3oSJ7TBVCWMDMiYjXNiCKE"
"spotify:artist:1456WwI15Lm9CktCzkLZvm","Josh Gracin","1456WwI15Lm9CktCzkLZvm","https://api.spotify.com/v1/artists/1456WwI15Lm9CktCzkLZvm"
"spotify:artist:1ooV8YZC1KbpEcrmI8WH0F","Yebba","1ooV8YZC1KbpEcrmI8WH0F","https://api.spotify.com/v1/artists/1ooV8YZC1KbpEcrmI8WH0F"
"spotify:artist:6jJ0s89eD6GaHleKKya26X","Katy Perry","6jJ0s89eD6GaHleKKya26X","https://api.spotify.com/v1/artists/6jJ0s89eD6GaHleKKya26X"
"spotify:artist:4qBgvVog0wzW75IQ48mU7v","KYLE","4qBgvVog0wzW75IQ48mU7v","https://api.spotify.com/v1/artists/4qBgvVog0wzW75IQ48mU7v"
"spotify:artist:5ZS223C6JyBfXasXxrRqOk","Jhené Aiko","5ZS223C6JyBfXasXxrRqOk","https://api.spotify.com/v1/artists/5ZS223C6JyBfXasXxrRqOk"
"spotify:artist:2hJPr4lk7Q8SSvCVBl9fWM","Kip Moore","2hJPr4lk7Q8SSvCVBl9fWM","https://api.spotify.com/v1/artists/2hJPr4lk7Q8SSvCVBl9fWM"
"spotify:artist:0H39MdGGX6dbnnQPt6NQkZ","SAINt JHN","0H39MdGGX6dbnnQPt6NQkZ","https://api.spotify.com/v1/artists/0H39MdGGX6dbnnQPt6NQkZ"
"spotify:artist:4pBG47zWhJbDw7mpsg68PJ","Dougie F","4pBG47zWhJbDw7mpsg68PJ","https://api.spotify.com/v1/artists/4pBG47zWhJbDw7mpsg68PJ"
"spotify:artist:35R1B97CfrqKFFI3QBkTDx","RealestK","35R1B97CfrqKFFI3QBkTDx","https://api.spotify.com/v1/artists/35R1B97CfrqKFFI3QBkTDx"
"spotify:artist:3tJoFztHeIJkJWMrx0td2f","Moneybagg Yo","3tJoFztHeIJkJWMrx0td2f","https://api.spotify.com/v1/artists/3tJoFztHeIJkJWMrx0td2f"
"spotify:artist:4BYxqVkZyFjtik7crYLg5Q","Chris Young","4BYxqVkZyFjtik7crYLg5Q","https://api.spotify.com/v1/artists/4BYxqVkZyFjtik7crYLg5Q"
"spotify:artist:0y2FPygoi6LVc75pxCgsMk","Conner Smith","0y2FPygoi6LVc75pxCgsMk","https://api.spotify.com/v1/artists/0y2FPygoi6LVc75pxCgsMk"
"spotify:artist:3eJCIS7ytlYvT3pgReuWWa","Madeline Edwards","3eJCIS7ytlYvT3pgReuWWa","https://api.spotify.com/v1/artists/3eJCIS7ytlYvT3pgReuWWa"
"spotify:artist:02ZtVIjKL1PYLlMmP1sz0h","Layton Greene","02ZtVIjKL1PYLlMmP1sz0h","https://api.spotify.com/v1/artists/02ZtVIjKL1PYLlMmP1sz0h"
"spotify:artist:3EhbVgyfGd7HkpsagwL9GS","Alice Cooper","3EhbVgyfGd7HkpsagwL9GS","https://api.spotify.com/v1/artists/3EhbVgyfGd7HkpsagwL9GS"
"spotify:artist:77kULmXAQ6vWer7IIHdGzI","Jordan Davis","77kULmXAQ6vWer7IIHdGzI","https://api.spotify.com/v1/artists/77kULmXAQ6vWer7IIHdGzI"
"spotify:artist:0Yr4BBpK2dkCp2UsrJ9LZN","Bankrol Hayden","0Yr4BBpK2dkCp2UsrJ9LZN","https://api.spotify.com/v1/artists/0Yr4BBpK2dkCp2UsrJ9LZN"
"spotify:artist:1WN3NClJsEUzhRjTLSpt60","Casey Barnes","1WN3NClJsEUzhRjTLSpt60","https://api.spotify.com/v1/artists/1WN3NClJsEUzhRjTLSpt60"
"spotify:artist:2kxNIMdmDtVtHDAWluq0eN","P Yungin","2kxNIMdmDtVtHDAWluq0eN","https://api.spotify.com/v1/artists/2kxNIMdmDtVtHDAWluq0eN"
"spotify:artist:4yTmEo2clwWq2jwelvqgVv","Fredo Bang","4yTmEo2clwWq2jwelvqgVv","https://api.spotify.com/v1/artists/4yTmEo2clwWq2jwelvqgVv"
"spotify:artist:1c70yCa8sRgIiQxl3HOEFo","Cherish","1c70yCa8sRgIiQxl3HOEFo","https://api.spotify.com/v1/artists/1c70yCa8sRgIiQxl3HOEFo"
"spotify:artist:4nZmMrwH6LxHnCzQv4IFUE","BIG30","4nZmMrwH6LxHnCzQv4IFUE","https://api.spotify.com/v1/artists/4nZmMrwH6LxHnCzQv4IFUE"
"spotify:artist:1URnnhqYAYcrqrcwql10ft","21 Savage","1URnnhqYAYcrqrcwql10ft","https://api.spotify.com/v1/artists/1URnnhqYAYcrqrcwql10ft"
"spotify:artist:79AyR6ATpj2LTPxfb6FX50","Lauren Spencer-Smith","79AyR6ATpj2LTPxfb6FX50","https://api.spotify.com/v1/artists/79AyR6ATpj2LTPxfb6FX50"
"spotify:artist:47mIJdHORyRerp4os813jD","League of Legends","47mIJdHORyRerp4os813jD","https://api.spotify.com/v1/artists/47mIJdHORyRerp4os813jD"
"spotify:artist:2o5jDhtHVPhrJdv3cEQ99Z","Tiësto","2o5jDhtHVPhrJdv3cEQ99Z","https://api.spotify.com/v1/artists/2o5jDhtHVPhrJdv3cEQ99Z"
"spotify:artist:4tMm1dU6Gn04VAZ9ClHcIZ","Jacquees","4tMm1dU6Gn04VAZ9ClHcIZ","https://api.spotify.com/v1/artists/4tMm1dU6Gn04VAZ9ClHcIZ"
"spotify:artist:2e4sMCgdXD5TkFquoTEA4j","Laine Hardy","2e4sMCgdXD5TkFquoTEA4j","https://api.spotify.com/v1/artists/2e4sMCgdXD5TkFquoTEA4j"
"spotify:artist:4CAL0nDGvLhUfQEpwSLnUz","Wacotron","4CAL0nDGvLhUfQEpwSLnUz","https://api.spotify.com/v1/artists/4CAL0nDGvLhUfQEpwSLnUz"
"spotify:artist:4lpA7MWpQpY7hKkwfLxw2Q","Lindsay Ell","4lpA7MWpQpY7hKkwfLxw2Q","https://api.spotify.com/v1/artists/4lpA7MWpQpY7hKkwfLxw2Q"
"spotify:artist:24I45QsPZf5Gr7aVlVmTfr","Troy Cartwright","24I45QsPZf5Gr7aVlVmTfr","https://api.spotify.com/v1/artists/24I45QsPZf5Gr7aVlVmTfr"
"spotify:artist:2Hkut4rAAyrQxRdof7FVJq","Rush","2Hkut4rAAyrQxRdof7FVJq","https://api.spotify.com/v1/artists/2Hkut4rAAyrQxRdof7FVJq"
"spotify:artist:2VSHKHBTiXWplO8lxcnUC9","GAYLE","2VSHKHBTiXWplO8lxcnUC9","https://api.spotify.com/v1/artists/2VSHKHBTiXWplO8lxcnUC9"
"spotify:artist:4TYOMrAFzxu8wO0yLIpOm4","Seddy Hendrinx","4TYOMrAFzxu8wO0yLIpOm4","https://api.spotify.com/v1/artists/4TYOMrAFzxu8wO0yLIpOm4"
"spotify:artist:07EtCDnMb2POsxltRSxWge","FINMAR","07EtCDnMb2POsxltRSxWge","https://api.spotify.com/v1/artists/07EtCDnMb2POsxltRSxWge"
"spotify:artist:72KyoXzp0NOQij6OcmZUxk","Midnight Oil","72KyoXzp0NOQij6OcmZUxk","https://api.spotify.com/v1/artists/72KyoXzp0NOQij6OcmZUxk"
"spotify:artist:0fiWOxhsBsQQvFDtxUQWo0","Brett Young","0fiWOxhsBsQQvFDtxUQWo0","https://api.spotify.com/v1/artists/0fiWOxhsBsQQvFDtxUQWo0"
"spotify:artist:1fBCIkoPOPCDLUxGuWNvyo","Poison","1fBCIkoPOPCDLUxGuWNvyo","https://api.spotify.com/v1/artists/1fBCIkoPOPCDLUxGuWNvyo"
"spotify:artist:1UTPBmNbXNTittyMJrNkvw","Blake Shelton","1UTPBmNbXNTittyMJrNkvw","https://api.spotify.com/v1/artists/1UTPBmNbXNTittyMJrNkvw"
"spotify:artist:64H8UqGLbJFHwKtGxiV8OP","THE ANXIETY","64H8UqGLbJFHwKtGxiV8OP","https://api.spotify.com/v1/artists/64H8UqGLbJFHwKtGxiV8OP"
"spotify:artist:2hlmm7s2ICUX0LVIhVFlZQ","Gunna","2hlmm7s2ICUX0LVIhVFlZQ","https://api.spotify.com/v1/artists/2hlmm7s2ICUX0LVIhVFlZQ"
"spotify:artist:4OKeMjg0BPykaJfAbr3dxs","Jaden Michaels","4OKeMjg0BPykaJfAbr3dxs","https://api.spotify.com/v1/artists/4OKeMjg0BPykaJfAbr3dxs"
"spotify:artist:6to2NJmRWY1h7rLU4c9TyG","Spencer Crandall","6to2NJmRWY1h7rLU4c9TyG","https://api.spotify.com/v1/artists/6to2NJmRWY1h7rLU4c9TyG"
"spotify:artist:7e10JUMF7MJmmwYpnTSMI5","Dave East","7e10JUMF7MJmmwYpnTSMI5","https://api.spotify.com/v1/artists/7e10JUMF7MJmmwYpnTSMI5"
"spotify:artist:7FGjkq9WfrRmBFL64ST0p9","KillBunk","7FGjkq9WfrRmBFL64ST0p9","https://api.spotify.com/v1/artists/7FGjkq9WfrRmBFL64ST0p9"
"spotify:artist:7jAs1uPnpfNmT6e5qtEPxq","ATL Jacob","7jAs1uPnpfNmT6e5qtEPxq","https://api.spotify.com/v1/artists/7jAs1uPnpfNmT6e5qtEPxq"
"spotify:artist:23vk8FQSjesEtpErniqki4","Kuttem Reese","23vk8FQSjesEtpErniqki4","https://api.spotify.com/v1/artists/23vk8FQSjesEtpErniqki4"
"spotify:artist:6wCypaPtud9fC2djKw9PDX","Jenna Paulette","6wCypaPtud9fC2djKw9PDX","https://api.spotify.com/v1/artists/6wCypaPtud9fC2djKw9PDX"
"spotify:artist:0bdJZl7TDeiymDYzMJnVh2","Preme","0bdJZl7TDeiymDYzMJnVh2","https://api.spotify.com/v1/artists/0bdJZl7TDeiymDYzMJnVh2"
"spotify:artist:13ubrt8QOOCPljQ2FL1Kca","A$AP Rocky","13ubrt8QOOCPljQ2FL1Kca","https://api.spotify.com/v1/artists/13ubrt8QOOCPljQ2FL1Kca"
"spotify:artist:2qB0DlFsQOpNh0bdMCJLwr","yvngxchris","2qB0DlFsQOpNh0bdMCJLwr","https://api.spotify.com/v1/artists/2qB0DlFsQOpNh0bdMCJLwr"
"spotify:artist:3FfvYsEGaIb52QPXhg4DcH","Jason Aldean","3FfvYsEGaIb52QPXhg4DcH","https://api.spotify.com/v1/artists/3FfvYsEGaIb52QPXhg4DcH"
"spotify:artist:6BpvASijzSWj7gnZD4Dvf1","Priscilla Block","6BpvASijzSWj7gnZD4Dvf1","https://api.spotify.com/v1/artists/6BpvASijzSWj7gnZD4Dvf1"
"spotify:artist:0p7RQG0Rq8tzWxUros2BDf","Luke and Kaylee","0p7RQG0Rq8tzWxUros2BDf","https://api.spotify.com/v1/artists/0p7RQG0Rq8tzWxUros2BDf"
"spotify:artist:4YLtscXsxbVgi031ovDDdh","Chris Stapleton","4YLtscXsxbVgi031ovDDdh","https://api.spotify.com/v1/artists/4YLtscXsxbVgi031ovDDdh"
"spotify:artist:1xoxekeb8jUVHKJB7m6bfg","Tyler Cole","1xoxekeb8jUVHKJB7m6bfg","https://api.spotify.com/v1/artists/1xoxekeb8jUVHKJB7m6bfg"
"spotify:artist:1CoZyIx7UvdxT5c8UkMzHd","Jorja Smith","1CoZyIx7UvdxT5c8UkMzHd","https://api.spotify.com/v1/artists/1CoZyIx7UvdxT5c8UkMzHd"
"spotify:artist:4KWTAlx2RvbpseOGMEmROg","R.E.M.","4KWTAlx2RvbpseOGMEmROg","https://api.spotify.com/v1/artists/4KWTAlx2RvbpseOGMEmROg"
"spotify:artist:0gg11prPP6OqtUvBcKnPpq","Rylo Rodriguez","0gg11prPP6OqtUvBcKnPpq","https://api.spotify.com/v1/artists/0gg11prPP6OqtUvBcKnPpq"
"spotify:artist:22hWz22JAmIhIEp0u1X01L","DUSTY LOCANE","22hWz22JAmIhIEp0u1X01L","https://api.spotify.com/v1/artists/22hWz22JAmIhIEp0u1X01L"
"spotify:artist:4AVFqumd2ogHFlRbKIjp1t","Alesso","4AVFqumd2ogHFlRbKIjp1t","https://api.spotify.com/v1/artists/4AVFqumd2ogHFlRbKIjp1t"
"spotify:artist:7e1ICztHM2Sc4JNLxeMXYl","dvsn","7e1ICztHM2Sc4JNLxeMXYl","https://api.spotify.com/v1/artists/7e1ICztHM2Sc4JNLxeMXYl"
